Region,Country,State,City,Hotel Name,Address,Rating,Number of Reviews,Weighted rating of each unique hotel,Average rating of this brand,Place ID,Google Maps Link,Loyalty Program,Number of hotels of this brand in the program,Corporation,Segment,Total hotels of Corporation / Loyalty Program in this region,Total hotels of Corporation / Loyalty Program in this country,Total hotels of brand in this region,Total hotels of brand in this country,Hotel Brand,Vibe Keywords,Travel Purpose Keywords
North America,United States,TN,Nashville,Hyatt House Nashville Downtown / Convention Center,"535 Rep. John Lewis Way S, Nashville, TN 37203, United States","4,2",683,"2,976808907","4,261870504",ChIJB9cSd2dmZIgRcrEUEGBu_L0,Відкрити в Google Maps,World of Hyatt,139,Hyatt Hotels Corporation,Standart,621,586,121,118,Hyatt House,"Cozy & family-friendly, practical & economical, homey comfort, extended stay, functional apartments, full kitchen, independence, comfortable self-sufficiency","Extended Stay: full kitchen, homey comfort, living amenities; Family Travel: space for family, coziness"
North America,United States,TN,Nashville,Grand Hyatt Nashville,"1000 Broadway, Nashville, TN 37203, United States","4,4",1359,"3,446892799","4,44",ChIJled8q_VmZIgRP4CB841hDxU,Відкрити в Google Maps,World of Hyatt,70,Hyatt Hotels Corporation,Comfort,621,586,17,16,Grand Hyatt,"Luxurious & refined, modern & design-focused, dramatic design, impressive scale, urban luxury, epic spaces, international chic, large-scale sophistication","Relaxation: impressive experiences, luxurious experience, urban luxury, premium spa; Business Trips: status events, significant conferences"
North America,United States,TN,Alcoa,Holiday Inn Express & Suites Alcoa (Knoxville Airport),"130 Associates Blvd, Alcoa, TN 37701, United States","4,4",729,"3,149655146","4,187861272",ChIJt4ueppMgXIgRyyO6houeB3Y,Відкрити в Google Maps,IHG One Rewards,2076,InterContinental Hotels Group,Standart,2901,2674,1819,1749,Holiday Inn Express,"Practical & economical, functional design, efficient hospitality, cleanliness & simplicity, quick service, rational comfort, optimal value, smart choice","Short Stays: quick check-in, express breakfast, convenient location, efficient process; Business Trips: basic work conditions"
North America,United States,TN,Athens,Holiday Inn Express Athens,"1819 Holiday Dr, Athens, TN 37303, United States","4,3",426,"2,827709966","4,187861272",ChIJnXnwyHUVXogRv8Lwh3EqReg,Відкрити в Google Maps,IHG One Rewards,2076,InterContinental Hotels Group,Standart,2901,2674,1819,1749,Holiday Inn Express,"Practical & economical, functional design, efficient hospitality, cleanliness & simplicity, quick service, rational comfort, optimal value, smart choice","Short Stays: quick check-in, express breakfast, convenient location, efficient process; Business Trips: basic work conditions"
North America,United States,TN,Brentwood,Holiday Inn Express & Suites Nashville - Brentwood I-65 by IHG,"5566 Franklin Pike Cir, Brentwood, TN 37027, United States","4,2",748,"3,018205909","4,187861272",ChIJwaXB6dV6ZIgROS4ZqdqpRdA,Відкрити в Google Maps,IHG One Rewards,2076,InterContinental Hotels Group,Standart,2901,2674,1819,1749,Holiday Inn Express,"Practical & economical, functional design, efficient hospitality, cleanliness & simplicity, quick service, rational comfort, optimal value, smart choice","Short Stays: quick check-in, express breakfast, convenient location, efficient process; Business Trips: basic work conditions"
North America,United States,TN,Brentwood,Holiday Inn Express Brentwood South - Franklin,"8097 Moores Ln, Brentwood, TN 37027, United States","3,8",613,"2,648759953","4,187861272",ChIJd4S3JOJ7ZIgRSIpKH5ecjK4,Відкрити в Google Maps,IHG One Rewards,2076,InterContinental Hotels Group,Standart,2901,2674,1819,1749,Holiday Inn Express,"Practical & economical, functional design, efficient hospitality, cleanliness & simplicity, quick service, rational comfort, optimal value, smart choice","Short Stays: quick check-in, express breakfast, convenient location, efficient process; Business Trips: basic work conditions"
North America,United States,TN,Chattanooga,Holiday Inn Express & Suites Chattanooga (East Ridge) by IHG,"1441 N Smith St, Chattanooga, TN 37412, United States",4,828,"2,918554531","4,187861272",ChIJN02b5opmYIgRgM-Jbp3IP9g,Відкрити в Google Maps,IHG One Rewards,2076,InterContinental Hotels Group,Standart,2901,2674,1819,1749,Holiday Inn Express,"Practical & economical, functional design, efficient hospitality, cleanliness & simplicity, quick service, rational comfort, optimal value, smart choice","Short Stays: quick check-in, express breakfast, convenient location, efficient process; Business Trips: basic work conditions"
North America,United States,TN,Chattanooga,Holiday Inn Express & Suites Chattanooga Downtown by IHG,"440 W M.L.K. Blvd, Chattanooga, TN 37402, United States","4,1",959,"3,056828014","4,187861272",ChIJ35mXKIZeYIgRdtfOZnNwDrs,Відкрити в Google Maps,IHG One Rewards,2076,InterContinental Hotels Group,Standart,2901,2674,1819,1749,Holiday Inn Express,"Practical & economical, functional design, efficient hospitality, cleanliness & simplicity, quick service, rational comfort, optimal value, smart choice","Short Stays: quick check-in, express breakfast, convenient location, efficient process; Business Trips: basic work conditions"
North America,United States,TN,Chattanooga,Holiday Inn Express & Suites Chattanooga-Lookout Mtn by IHG,"3710 Modern Industries Pkwy, Chattanooga, TN 37419, United States","3,9",960,"2,908155303","4,187861272",ChIJ7-ryO7hbYIgRLGPq73V58LM,Відкрити в Google Maps,IHG One Rewards,2076,InterContinental Hotels Group,Standart,2901,2674,1819,1749,Holiday Inn Express,"Practical & economical, functional design, efficient hospitality, cleanliness & simplicity, quick service, rational comfort, optimal value, smart choice","Short Stays: quick check-in, express breakfast, convenient location, efficient process; Business Trips: basic work conditions"
North America,United States,TN,Chattanooga,Holiday Inn Express Chattanooga - Hamilton Place by IHG,"7524 Shallowford Rd Building 1 Building 1, Chattanooga, TN 37421, United States","4,1",51,"1,758903427","4,187861272",ChIJxf96BXljYIgR_Fu3ASWtB-s,Відкрити в Google Maps,IHG One Rewards,2076,InterContinental Hotels Group,Standart,2901,2674,1819,1749,Holiday Inn Express,"Practical & economical, functional design, efficient hospitality, cleanliness & simplicity, quick service, rational comfort, optimal value, smart choice","Short Stays: quick check-in, express breakfast, convenient location, efficient process; Business Trips: basic work conditions"
North America,United States,TN,Clarksville,Holiday Inn Express & Suites Clarksville North by IHG,"219 Cracker Barrel Dr, Clarksville, TN 37040, United States",1,1,"0,07525749892","4,187861272",ChIJ81ahuMEgZYgRXuSF3yg649o,Відкрити в Google Maps,IHG One Rewards,2076,InterContinental Hotels Group,Standart,2901,2674,1819,1749,Holiday Inn Express,"Practical & economical, functional design, efficient hospitality, cleanliness & simplicity, quick service, rational comfort, optimal value, smart choice","Short Stays: quick check-in, express breakfast, convenient location, efficient process; Business Trips: basic work conditions"
North America,United States,TN,Cleveland,Holiday Inn Express & Suites Cleveland Northwest by IHG,"4355 Holiday Inn Express Way Northwest, Cleveland, TN 37312, United States","4,5",641,"3,158476907","4,187861272",ChIJp4atx74pXogRvCM8B_lwnvw,Відкрити в Google Maps,IHG One Rewards,2076,InterContinental Hotels Group,Standart,2901,2674,1819,1749,Holiday Inn Express,"Practical & economical, functional design, efficient hospitality, cleanliness & simplicity, quick service, rational comfort, optimal value, smart choice","Short Stays: quick check-in, express breakfast, convenient location, efficient process; Business Trips: basic work conditions"
North America,United States,TN,Clinton,"Holiday Inn Express & Suites Knoxville-Clinton, an IHG Hotel","111 Hillvale Rd, Clinton, TN 37716, United States","4,6",753,"3,308977048","4,187861272",ChIJJUu28DNGXIgRQd7FERlawAs,Відкрити в Google Maps,IHG One Rewards,2076,InterContinental Hotels Group,Standart,2901,2674,1819,1749,Holiday Inn Express,"Practical & economical, functional design, efficient hospitality, cleanliness & simplicity, quick service, rational comfort, optimal value, smart choice","Short Stays: quick check-in, express breakfast, convenient location, efficient process; Business Trips: basic work conditions"
North America,United States,TN,Columbia,Holiday Inn Express Columbia by IHG,"1561 Halifax Dr, Columbia, TN 38401, United States","4,1",553,"2,812097509","4,187861272",ChIJc8C-YoWdY4gRv0KHh9GGdAg,Відкрити в Google Maps,IHG One Rewards,2076,InterContinental Hotels Group,Standart,2901,2674,1819,1749,Holiday Inn Express,"Practical & economical, functional design, efficient hospitality, cleanliness & simplicity, quick service, rational comfort, optimal value, smart choice","Short Stays: quick check-in, express breakfast, convenient location, efficient process; Business Trips: basic work conditions"
North America,United States,TN,Cookeville,Holiday Inn Express & Suites Cookeville by IHG,"1228 Bunker Hill Rd, Cookeville, TN 38506, United States","4,2",647,"2,952153756","4,187861272",ChIJ8XwGnMwjZ4gRlKz2p_TKyic,Відкрити в Google Maps,IHG One Rewards,2076,InterContinental Hotels Group,Standart,2901,2674,1819,1749,Holiday Inn Express,"Practical & economical, functional design, efficient hospitality, cleanliness & simplicity, quick service, rational comfort, optimal value, smart choice","Short Stays: quick check-in, express breakfast, convenient location, efficient process; Business Trips: basic work conditions"
North America,United States,TN,Covington,Holiday Inn Express & Suites Covington Tennessee,"120 Deena Cove, Covington, TN 38019, United States","4,2",316,"2,626112225","4,187861272",ChIJf5woPD0-f4gRnX91huEzkqg,Відкрити в Google Maps,IHG One Rewards,2076,InterContinental Hotels Group,Standart,2901,2674,1819,1749,Holiday Inn Express,"Practical & economical, functional design, efficient hospitality, cleanliness & simplicity, quick service, rational comfort, optimal value, smart choice","Short Stays: quick check-in, express breakfast, convenient location, efficient process; Business Trips: basic work conditions"
North America,United States,TN,Crossville,Holiday Inn Express & Suites Crossville by IHG,"560 Peavine Rd, Crossville, TN 38571, United States","4,4",555,"3,019582271","4,187861272",ChIJEeCu3Z9XZ4gRDkB8MDM6-n4,Відкрити в Google Maps,IHG One Rewards,2076,InterContinental Hotels Group,Standart,2901,2674,1819,1749,Holiday Inn Express,"Practical & economical, functional design, efficient hospitality, cleanliness & simplicity, quick service, rational comfort, optimal value, smart choice","Short Stays: quick check-in, express breakfast, convenient location, efficient process; Business Trips: basic work conditions"
North America,United States,TN,Dayton,Holiday Inn Express Dayton by IHG,"2650 Rhea County Hwy, Dayton, TN 37321, United States","4,2",354,"2,677739771","4,187861272",ChIJC7-nFJqYYIgRIto8ezAyaRQ,Відкрити в Google Maps,IHG One Rewards,2076,InterContinental Hotels Group,Standart,2901,2674,1819,1749,Holiday Inn Express,"Practical & economical, functional design, efficient hospitality, cleanliness & simplicity, quick service, rational comfort, optimal value, smart choice","Short Stays: quick check-in, express breakfast, convenient location, efficient process; Business Trips: basic work conditions"
North America,United States,TN,Dickson,Holiday Inn Express & Suites Dickson by IHG,"100 Barzani Blvd, Dickson, TN 37055, United States","4,2",588,"2,90862106","4,187861272",ChIJZwoCffikZIgRR8Yk8Cm3A8E,Відкрити в Google Maps,IHG One Rewards,2076,InterContinental Hotels Group,Standart,2901,2674,1819,1749,Holiday Inn Express,"Practical & economical, functional design, efficient hospitality, cleanliness & simplicity, quick service, rational comfort, optimal value, smart choice","Short Stays: quick check-in, express breakfast, convenient location, efficient process; Business Trips: basic work conditions"
North America,United States,TN,Dyersburg,Holiday Inn Express & Suites Dyersburg by IHG,"822 Reelfoot Dr, Dyersburg, TN 38024, United States","4,2",447,"2,783841915","4,187861272",ChIJNR1gKCAoeYgR-IcwOMvl4m8,Відкрити в Google Maps,IHG One Rewards,2076,InterContinental Hotels Group,Standart,2901,2674,1819,1749,Holiday Inn Express,"Practical & economical, functional design, efficient hospitality, cleanliness & simplicity, quick service, rational comfort, optimal value, smart choice","Short Stays: quick check-in, express breakfast, convenient location, efficient process; Business Trips: basic work conditions"
North America,United States,TN,Franklin,Holiday Inn Express & Suites Franklin - Berry Farms by IHG,"7100 Berry Farms Crossing, Franklin, TN 37064, United States","4,6",396,"2,988609083","4,187861272",ChIJbZQRnMqBY4gRoS6NprlPvJk,Відкрити в Google Maps,IHG One Rewards,2076,InterContinental Hotels Group,Standart,2901,2674,1819,1749,Holiday Inn Express,"Practical & economical, functional design, efficient hospitality, cleanliness & simplicity, quick service, rational comfort, optimal value, smart choice","Short Stays: quick check-in, express breakfast, convenient location, efficient process; Business Trips: basic work conditions"
North America,United States,TN,Germantown,Holiday Inn Express & Suites Memphis/Germantown by IHG,"7784 Wolf Trail Cove, Germantown, TN 38138, United States","4,2",432,"2,768312291","4,187861272",ChIJkdC1HJCbf4gRszguMleP_PU,Відкрити в Google Maps,IHG One Rewards,2076,InterContinental Hotels Group,Standart,2901,2674,1819,1749,Holiday Inn Express,"Practical & economical, functional design, efficient hospitality, cleanliness & simplicity, quick service, rational comfort, optimal value, smart choice","Short Stays: quick check-in, express breakfast, convenient location, efficient process; Business Trips: basic work conditions"
North America,United States,TN,Goodlettsville,Holiday Inn Express & Suites Goodlettsville N - Nashville by IHG,"251 Northcreek Blvd, Goodlettsville, TN 37072, United States","4,4",600,"3,056761919","4,187861272",ChIJkexUpWFEZIgR0esHx_yNfk8,Відкрити в Google Maps,IHG One Rewards,2076,InterContinental Hotels Group,Standart,2901,2674,1819,1749,Holiday Inn Express,"Practical & economical, functional design, efficient hospitality, cleanliness & simplicity, quick service, rational comfort, optimal value, smart choice","Short Stays: quick check-in, express breakfast, convenient location, efficient process; Business Trips: basic work conditions"
